FA_name,FA_mass,FA_length_ft,FA_manufacturing_year,FA_introduction_year,reactor_power,reactor_type,fuel_type,reactor_site,reactor_location,FA_BUp,reactor_epoch
FC2545,740.9,12,2007,2007,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD2
FP6916,762.7,12,1993,1995,900,CPY,UO2,GRA,Hauts-de-France,8.2,VD4
FC6473,742.4,12,1979,1980,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FU1275,863.8,14,1999,2000,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FF9350,848.2,14,1982,1985,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD5
FS4072,733.6,12,2001,2001,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD3
FT7364,805.9,14,1978,1982,1300,DPY,UO2,GOL,Occitanie,43.1,VD5
FE7627,737.6,12,2003,2007,900,CPY,MOX,FES,Grand Est,0.0,VD2
FH3042,788.5,12,2013,2015,900,CPY,MOX,FES,Grand Est,25.7,VD2
FA2877,896.9,14,1991,1995,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FW3100,768.5,12,2001,2006,900,CPY,UO2,DAM,Centre-Val de Loire,12.6,VD2
FV5076,890.7,14,1973,1978,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FH1762,754.3,12,2011,2016,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD1
FG5530,872.7,14,1973,1977,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FW2814,740.1,12,2020,2023,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD1
FG8324,859.1,14,1978,1979,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FL6326,914.0,14,1993,1996,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FO4302,927.0,14,2019,2024,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FM6786,768.9,12,1977,1982,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,13.4,VD5
FP9010,693.2,12,1984,1987,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FA8099,729.1,12,1999,1999,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD3
FX8516,756.0,12,2002,2003,900,CPY,MOX,STL,Centre-Val de Loire,5.3,VD3
FJ3305,859.3,14,1986,1988,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FY1225,726.1,12,1996,2000,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FJ4675,742.0,12,1993,1998,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD3
FP7399,744.0,12,1986,1987,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FO3187,709.7,12,1970,1971,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD6
FM4586,884.0,14,2001,2005,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FD5385,883.6,14,2014,2016,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FW2619,850.1,14,1982,1987,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FX7614,884.3,14,1971,1971,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FH5633,891.0,14,1985,1986,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FU9143,771.9,12,2002,2003,900,CPY,UO2,STL,Centre-Val de Loire,11.6,VD3
FY7876,711.6,12,2006,2006,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD2
FF2777,756.5,12,2011,2016,900,CPY,MOX,GRA,Hauts-de-France,3.2,VD1
FI5455,788.2,12,2002,2007,900,CPY,UO2,STL,Centre-Val de Loire,26.2,VD2
FD7224,884.3,14,1996,2000,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FK1750,744.5,12,2022,2024,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD1
FR6462,744.1,12,1998,2001,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD3
FW2249,844.0,14,1972,1976,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FN1718,749.7,12,1980,1983,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,1.9,VD5
FD9987,843.2,14,1993,1998,1300,DPY,UO2,GOL,Occitanie,64.6,VD3
FX4514,773.0,12,1981,1983,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,16.0,VD5
FI1191,889.9,14,2004,2007,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FU8370,871.0,14,1983,1983,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FT2946,830.5,14,1973,1975,1300,DPY,UO2,FLA,Normandy,62.6,VD6
FB8798,741.1,12,2010,2014,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FP4544,762.1,12,2018,2020,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,11.9,VD1
FQ4757,875.1,14,2004,2006,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FW6717,730.7,12,1989,1992,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD4
FA2597,896.9,14,2006,2010,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FF4837,756.8,12,2012,2017,900,CPY,UO2,CHI,Centre-Val de Loire,6.0,VD1
FG4238,767.6,12,1976,1978,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,11.2,VD5
FV8364,728.5,12,1980,1984,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD5
FD4345,733.7,12,1988,1993,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD4
FV8074,742.1,12,1974,1979,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FP7194,890.3,14,1969,1970,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FR3868,875.2,14,2010,2013,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FY3581,872.4,14,1983,1983,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FD8120,722.4,12,1979,1984,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FI9523,708.2,12,2012,2015,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FO7961,758.0,12,1977,1981,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,1.5,VD5
FI6172,789.0,12,1982,1986,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,22.5,VD4
FJ7152,758.7,12,2019,2019,900,CPY,MOX,DAM,Centre-Val de Loire,4.3,VD1
FZ3077,732.5,12,1972,1973,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD6
FR8853,828.1,14,1990,1995,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,58.3,VD4
FB9486,851.0,14,1977,1981,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FQ9907,750.5,12,1973,1974,900,CPY,UO2,DAM,Centre-Val de Loire,2.1,VD6
FK9602,911.5,14,2004,2004,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FK9993,771.5,12,1977,1978,900,CPY,UO2,FES,Grand Est,14.7,VD5
FP4363,698.7,12,1977,1978,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD5
FQ3421,830.4,14,2006,2009,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,61.9,VD2
FX9957,923.9,14,1970,1975,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FO3697,737.9,12,2011,2013,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FY1188,691.6,12,2014,2019,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD1
FZ1497,881.4,14,1973,1975,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD6
FC4119,746.4,12,1997,2000,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FB1423,775.9,12,2014,2016,900,CPY,UO2,STL,Centre-Val de Loire,17.4,VD1
FV2886,832.7,14,2016,2020,1600,EPR,UO2,FLA,Normandy,57.8,VD1
FY5786,884.0,14,1985,1986,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FT9847,822.6,14,1998,2000,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,58.3,VD3
FE3879,787.7,12,2018,2022,900,CPY,MOX,GRA,Hauts-de-France,23.3,VD1
FK7216,914.2,14,2000,2000,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FO1430,863.3,14,1968,1972,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FV5280,740.8,12,1982,1985,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD5
FC6922,889.6,14,2012,2016,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FS3014,742.2,12,1982,1985,900,CPY,UO2,FES,Grand Est,0.0,VD5
FQ4733,766.2,12,1988,1990,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,11.7,VD4
FL6081,889.0,14,2021,2022,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FX1686,727.7,12,2000,2005,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD3
FN4406,779.3,12,1982,1985,900,CPY,UO2,GRA,Hauts-de-France,18.0,VD5
FT6817,864.7,14,2020,2020,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FE2057,785.6,12,1971,1973,900,CPY,UO2,STL,Centre-Val de Loire,21.0,VD6
FD7417,745.4,12,1982,1986,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD4
FI5237,889.9,14,2019,2024,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FP5079,832.1,12,2000,2003,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,51.3,VD3
FQ2051,871.4,14,1993,1995,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FV2073,747.2,12,1974,1979,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FX3799,835.3,14,1999,2003,1300,DPY,UO2,GOL,Occitanie,60.5,VD3
FN5875,895.1,14,1980,1980,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FY3138,751.2,12,1988,1993,900,CPY,UO2,DAM,Centre-Val de Loire,1.5,VD4
FG2705,832.5,14,1987,1989,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,66.1,VD4
FB7392,852.6,14,1983,1988,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FL7122,829.8,14,2016,2018,1300,DPY,UO2,GOL,Occitanie,61.6,VD1
FF7607,757.7,12,2015,2020,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,4.9,VD1
FK9904,879.3,14,2012,2013,1300,DPY,UO2,PEN,Normandy,72.0,VD2
FX1381,720.5,12,2009,2012,900,CPY,UO2,FES,Grand Est,0.0,VD2
FN5584,887.3,14,2023,2025,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FY4700,908.8,14,2016,2016,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FR9207,880.4,14,2002,2003,1300,DPY,UO2,FLA,Normandy,72.0,VD3
FK3199,743.9,12,1994,1999,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD3
FB5746,895.5,14,2008,2013,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FH4352,722.9,12,1982,1983,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD5
FG9621,778.5,12,1982,1986,900,CPY,UO2,STL,Centre-Val de Loire,15.0,VD4
FM4635,864.2,14,2020,2021,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FC2549,725.6,12,2011,2015,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FR1791,792.1,12,2007,2008,900,CPY,UO2,GRA,Hauts-de-France,27.6,VD2
FU4243,846.9,14,2000,2001,1300,DPY,UO2,PAL,Normandy,66.0,VD3
FU6292,789.9,12,1984,1984,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,22.8,VD5
FX2258,847.0,14,1971,1975,1300,DPY,UO2,GOL,Occitanie,69.9,VD6
FY6364,740.3,12,1994,1994,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD4
FY9592,754.3,12,1970,1970,900,CPY,UO2,GRA,Hauts-de-France,4.5,VD6
FA1481,752.4,12,2005,2007,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,2.4,VD2
FD3095,785.8,12,2022,2023,900,CPY,UO2,STL,Centre-Val de Loire,19.8,VD1
FK8737,859.1,14,2005,2010,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FX5647,761.5,12,2017,2022,900,CPY,UO2,GRA,Hauts-de-France,4.7,VD1
FT4501,870.3,14,1993,1995,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FE1949,845.4,14,1972,1974,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FZ3018,850.4,14,2021,2025,1300,DPY,UO2,PAL,Normandy,68.3,VD1
FD9834,937.9,14,1987,1988,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FQ8820,710.7,12,1991,1991,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FY7672,852.2,14,1981,1982,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FG9287,768.0,12,1979,1979,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,11.8,VD5
FI6491,791.0,12,1988,1991,900,CPY,UO2,DAM,Centre-Val de Loire,24.9,VD4
FI1597,869.4,14,2009,2014,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FE9514,762.4,12,1999,2004,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,5.2,VD3
FU1348,755.8,12,2018,2019,900,CPY,MOX,CHI,Centre-Val de Loire,3.3,VD1
FN8133,694.6,12,2016,2020,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD1
FD3110,883.9,14,1997,1997,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FB9523,753.4,12,1981,1983,900,CPY,UO2,CHI,Centre-Val de Loire,1.7,VD5
FT2448,878.5,14,2022,2022,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FV8465,836.2,14,1972,1974,1300,DPY,UO2,GOL,Occitanie,64.4,VD6
FD3875,873.8,14,2018,2019,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FL1852,733.7,12,2018,2022,900,CPY,MOX,FES,Grand Est,0.0,VD1
FN2782,827.5,14,1996,2001,1300,DPY,UO2,NOG,Île-de-France,51.9,VD3
FN3336,766.2,12,2005,2009,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,9.8,VD2
FJ1660,793.5,12,1976,1977,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,33.4,VD5
FZ9647,752.4,12,1996,1998,900,CPY,UO2,FES,Grand Est,0.9,VD3
FP9660,721.6,12,1975,1978,900,CPY,UO2,FES,Grand Est,0.0,VD5
FH7132,761.1,12,2009,2009,900,CPY,UO2,CHI,Centre-Val de Loire,7.0,VD2
FO1295,831.9,14,2008,2008,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,52.2,VD2
FS2062,902.5,14,2019,2021,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FA8423,774.1,12,1982,1986,900,CPY,UO2,FES,Grand Est,15.0,VD4
FM7893,752.3,12,2014,2019,900,CPY,MOX,STL,Centre-Val de Loire,2.1,VD1
FC9555,720.4,12,1987,1988,900,CPY,UO2,FES,Grand Est,0.0,VD4
FS7293,932.8,14,2006,2010,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FK2686,802.9,12,1988,1988,900,CPY,UO2,DAM,Centre-Val de Loire,31.7,VD4
FS4185,734.5,12,1980,1981,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FY4654,906.8,14,1987,1988,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FM1897,713.6,12,1992,1996,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD3
FM2928,756.6,12,1999,1999,900,CPY,MOX,GRA,Hauts-de-France,4.5,VD3
FF4537,868.3,14,1985,1989,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FQ4610,897.9,14,1985,1990,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FU4997,837.6,14,2002,2003,1300,DPY,UO2,PEN,Normandy,62.8,VD3
FJ1050,898.8,14,1989,1992,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FE8113,861.5,14,1991,1991,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FM6877,912.9,14,1999,2004,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FV5358,748.0,12,1971,1975,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD6
FL7667,875.3,14,2010,2010,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FA8895,746.3,12,2021,2021,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FY4117,893.9,14,2017,2021,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FY2969,838.5,14,1985,1986,1600,EPR,UO2,FLA,Normandy,69.5,VD4
FM9871,706.4,12,1978,1979,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FU1664,870.4,14,2024,2024,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FP4665,753.3,12,1970,1970,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,4.7,VD6
FT7400,857.9,14,1994,1994,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FY7343,754.2,12,2002,2002,900,CPY,UO2,CHI,Centre-Val de Loire,5.7,VD3
FT6486,929.3,14,2022,2022,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FM9647,727.6,12,1969,1973,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD6
FC5801,835.9,14,2006,2010,1300,DPY,UO2,PEN,Normandy,67.7,VD2
FB8424,873.7,14,1995,1996,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FS8263,756.0,12,2006,2011,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,7.7,VD2
FX7035,740.7,12,1979,1984,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FA9114,763.1,12,1994,1998,900,CPY,MOX,FES,Grand Est,13.0,VD3
FF1953,751.7,12,2014,2015,900,CPY,MOX,FES,Grand Est,5.1,VD2
FY7744,846.0,14,2011,2012,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,68.3,VD2
FL1318,895.4,14,2005,2005,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FX8768,886.7,14,1994,1994,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FY5317,775.7,12,1968,1971,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,15.3,VD6
FC4199,871.3,14,1981,1982,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FC3173,729.9,12,1988,1990,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD4
FG6648,888.2,14,1995,1995,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FO1174,789.0,12,1982,1983,900,CPY,UO2,GRA,Hauts-de-France,23.3,VD5
FC3676,882.7,14,1967,1970,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FY7912,885.5,14,1981,1985,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FE8663,859.1,14,1997,2001,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FM2986,900.4,14,1981,1982,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FV9932,793.6,12,1986,1988,900,CPY,UO2,GRA,Hauts-de-France,24.8,VD4
FX3763,757.9,12,2025,2025,900,CPY,MOX,FES,Grand Est,2.4,VD1
FJ9360,758.7,12,1972,1972,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.1,VD6
FJ1866,836.2,14,1982,1985,1300,DPY,UO2,GOL,Occitanie,68.4,VD5
FD7526,760.9,12,1999,2000,900,CPY,UO2,DAM,Centre-Val de Loire,6.6,VD3
FV9411,739.7,12,1979,1980,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD5
FF2511,876.0,14,1997,2001,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FD4168,857.5,14,1982,1986,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FS9947,858.1,14,1986,1991,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FZ8175,727.3,12,1981,1984,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FR4981,718.4,12,1973,1977,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FN1477,748.0,12,1990,1991,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD4
FX1375,848.6,14,1996,2001,1300,DPY,UO2,PAL,Normandy,70.7,VD3
FM2949,858.0,14,1996,1999,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FM9134,857.9,14,1982,1985,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD5
FZ1253,869.2,14,1993,1993,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FC3800,882.2,14,1980,1981,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FK3608,862.4,14,1972,1975,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FA6489,900.0,14,2001,2004,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FM3463,859.9,14,2016,2016,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,70.8,VD1
FC3273,914.3,14,1986,1990,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FY1646,879.9,14,2001,2005,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FH8044,896.8,14,2005,2009,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FZ9957,879.1,14,2025,2025,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FB6421,753.3,12,2017,2021,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD1
FN5108,887.9,14,2000,2002,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FX9391,905.8,14,2000,2005,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FJ6681,905.5,14,1993,1998,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FZ1586,857.9,14,2009,2014,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FL3933,759.5,12,1981,1985,900,CPY,UO2,GRA,Hauts-de-France,10.1,VD5
FM8825,811.9,14,1978,1982,1300,DPY,UO2,GOL,Occitanie,50.4,VD5
FA8405,706.7,12,1984,1987,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD4
FT2040,749.9,12,2013,2016,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD1
FM9879,912.7,14,1975,1979,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FQ9146,848.5,14,2014,2015,1300,DPY,UO2,PAL,Normandy,69.3,VD2
FK9456,796.4,12,2003,2006,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,29.3,VD2
FZ9718,892.9,14,1985,1990,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FM4051,908.7,14,2008,2013,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FL1849,745.1,12,2014,2014,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FY7392,914.1,14,1989,1994,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FV8481,866.0,14,2006,2006,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FF5580,739.3,12,1999,2004,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD3
FI5115,863.4,14,1977,1981,1600,EPR,UO2,FLA,Normandy,72.0,VD5
FS7456,855.7,14,1981,1982,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FF5040,891.0,14,2009,2010,1600,EPR,UO2,FLA,Normandy,72.0,VD2
FZ7412,891.5,14,2022,2023,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FR2689,753.9,12,1988,1991,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,2.5,VD4
FC6371,703.4,12,1977,1981,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FX8918,787.4,12,1979,1981,900,CPY,UO2,STL,Centre-Val de Loire,20.2,VD5
FS3815,893.8,14,1991,1995,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FK9679,808.3,12,2008,2008,900,CPY,MOX,DAM,Centre-Val de Loire,35.4,VD2
FR7409,731.4,12,1991,1993,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FQ5306,764.1,12,1990,1994,900,CPY,UO2,CHI,Centre-Val de Loire,10.7,VD4
FT6250,876.6,14,2015,2018,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FI4673,762.2,12,1969,1970,900,CPY,UO2,STL,Centre-Val de Loire,14.0,VD6
FV9393,745.2,12,2022,2022,900,CPY,UO2,FES,Grand Est,0.0,VD1
FF1768,698.7,12,1978,1982,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD5
FS4866,753.3,12,1987,1987,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,2.8,VD4
FG7463,817.7,14,1989,1989,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,48.0,VD4
FO2761,901.5,14,1988,1990,1600,EPR,UO2,FLA,Normandy,72.0,VD4
FG3842,737.0,12,1989,1993,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FP9593,745.6,12,1975,1976,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FO6198,751.1,12,1972,1972,900,CPY,UO2,STL,Centre-Val de Loire,3.0,VD6
FE2787,869.5,14,1988,1988,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FF8481,755.4,12,1990,1994,900,CPY,UO2,CHI,Centre-Val de Loire,3.5,VD4
FW9580,862.5,14,1996,2000,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FY8831,770.7,12,1968,1970,900,CPY,UO2,CHI,Centre-Val de Loire,16.6,VD6
FH9425,828.9,14,1999,2003,1300,DPY,UO2,FLA,Normandy,58.5,VD3
FM3667,773.2,12,1976,1978,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,13.6,VD5
FN1956,888.3,14,1986,1990,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FZ8369,883.2,14,2001,2004,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FF3264,723.7,12,1997,2001,900,CPY,MOX,FES,Grand Est,0.0,VD3
FR6562,849.2,14,2012,2016,1600,EPR,UO2,FLA,Normandy,67.2,VD1
FZ6199,934.9,14,2015,2020,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FF9225,764.2,12,1976,1978,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,11.2,VD5
FC8014,815.5,14,1991,1991,1300,DPY,UO2,PAL,Normandy,46.4,VD4
FB1702,727.2,12,1977,1979,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FS4802,904.9,14,1973,1974,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FZ6340,739.7,12,2025,2025,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD1
FK6569,758.7,12,1996,2000,900,CPY,UO2,DAM,Centre-Val de Loire,5.8,VD3
FR3984,679.5,12,2011,2013,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD2
FQ9598,781.8,12,2006,2009,900,CPY,MOX,FES,Grand Est,19.0,VD2
FE9185,967.9,14,2019,2024,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FO8226,753.6,12,2011,2016,900,CPY,MOX,DAM,Centre-Val de Loire,0.5,VD1
