FA_name,FA_mass_kg,FA_length_ft,FA_year_made,FA_year_intro,reactor_power_MWe,reactor_type_code,fuel_type,plant_code,plant_name,region,burnup_GWd_tU,epoch_label,plant_start_date_info
FB5091,840.4,14,1989,1989,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,32.0,VD1,1986
FM9132,799.6,12,2017,2019,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,22.6,VD4,1983
FT2063,936.8,14,2013,2016,1300,DPY,UO2,GOL,Golfech,Occitanie,40.6,VD3,1993
FL5670,856.9,14,2010,2011,1300,DPY,UO2,PAL,Paluel,Normandy,35.4,VD3,1984
FP2743,777.3,12,1986,1988,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,19.4,VD1,1980
FA2811,713.6,12,1978,1982,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,10.5,VD1,1980
FZ9424,756.6,12,1990,1990,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,16.4,VD1,1983
FZ7759,744.3,12,2015,2015,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,17.1,VD4,1980
FI2474,769.7,12,2008,2011,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,16.2,VD4,1980
FR1215,837.6,14,2020,2020,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.0,VD4,1987
FO2759,770.4,12,1986,1990,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,12.8,VD1,1981
FK1996,738.4,12,2011,2012,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,15.4,VD3,1983
FN8421,912.9,14,1992,1993,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.6,VD1,1987
FW4755,748.0,12,2004,2004,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,15.6,VD3,1983
FL9694,750.3,12,1995,1997,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.3,VD2,1980
FF2871,746.3,12,2025,2025,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,13.5,VD5,1980
FF6716,766.2,12,2014,2017,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,18.1,VD4,1983
FT5157,838.5,14,2024,2024,1300,DPY,UO2,GOL,Golfech,Occitanie,35.1,VD4,1993
FR1089,706.4,12,1996,2001,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,13.3,VD3,1980
FT7595,746.0,12,1988,1991,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,17.3,VD2,1981
FM8156,753.3,12,1986,1986,900,CPY,UO2,FES,Fessenheim,Grand Est,18.5,VD1,1977
FQ4941,857.9,14,1989,1994,1300,DPY,UO2,FLA,Flamanville,Normandy,32.7,VD1,1986
FA1525,754.2,12,1981,1983,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,20.2,VD1,1980
FN2641,929.3,14,2010,2012,1300,DPY,UO2,GOL,Golfech,Occitanie,40.5,VD2,1993
FY2111,848.9,14,1997,1997,1300,DPY,UO2,PEN,Penly,Normandy,30.4,VD1,1990
FV8657,716.5,12,1985,1987,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,15.9,VD1,1980
FX5303,748.9,12,2016,2020,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,15.5,VD4,1983
FW5416,756.0,12,2015,2017,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,20.6,VD4,1981
FK3820,740.7,12,1980,1982,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,12.1,VD1,1980
FZ5876,890.3,14,2021,2025,1300,DPY,UO2,PAL,Paluel,Normandy,44.8,VD5,1984
FM9670,751.7,12,2006,2011,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,22.5,VD4,1980
FO8192,846.0,14,2019,2019,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,30.2,VD3,1998
FM5794,767.5,12,1983,1986,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.0,VD1,1980
FE4543,886.7,14,2022,2024,1300,DPY,UO2,GOL,Golfech,Occitanie,43.1,VD4,1993
FP5360,775.7,12,1997,1998,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.0,VD2,1983
FN3998,746.9,12,1989,1994,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.2,VD2,1981
FS2866,851.6,14,2022,2025,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.2,VD4,1986
FC5327,761.3,12,1988,1991,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.3,VD2,1981
FA4511,789.0,12,2005,2009,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.7,VD3,1980
FD2458,756.6,12,2005,2006,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,13.5,VD3,1980
FU5251,885.5,14,1992,1996,1300,DPY,UO2,PEN,Penly,Normandy,28.5,VD1,1990
FH7051,736.3,12,2023,2024,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,13.7,VD5,1981
FO1367,900.4,14,2017,2021,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,40.2,VD3,1998
FV9326,925.9,14,1988,1988,1300,DPY,UO2,NOG,Nogent,Île-de-France,38.2,VD1,1987
FI5982,884.2,14,2020,2021,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.3,VD4,1987
FO6833,758.7,12,2013,2017,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,12.4,VD4,1984
FO1188,716.7,12,2014,2014,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,14.7,VD4,1980
FI9848,760.9,12,1980,1983,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.3,VD1,1981
FP2535,739.7,12,1990,1991,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,13.1,VD2,1980
FJ7606,876.0,14,1993,1998,1300,DPY,UO2,GOL,Golfech,Occitanie,36.3,VD1,1993
FF9370,857.5,14,2016,2021,1300,DPY,UO2,PEN,Penly,Normandy,34.9,VD4,1990
FZ3709,735.5,12,2014,2018,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,14.2,VD4,1980
FO7424,848.6,14,2019,2024,1300,DPY,UO2,NOG,Nogent,Île-de-France,34.2,VD4,1987
FV1819,718.4,12,1993,1997,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.1,VD2,1980
FW2931,872.6,14,2002,2002,1300,DPY,UO2,FLA,Flamanville,Normandy,33.4,VD2,1986
FD6809,727.4,12,2005,2008,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,12.1,VD3,1981
FF8987,858.0,14,2000,2005,1300,DPY,UO2,NOG,Nogent,Île-de-France,39.0,VD2,1987
FK7183,735.4,12,2000,2003,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.0,VD3,1981
FF5798,869.2,14,2024,2024,1300,DPY,UO2,PAL,Paluel,Normandy,40.2,VD5,1984
FW5637,882.2,14,2020,2023,1300,DPY,UO2,PAL,Paluel,Normandy,33.4,VD4,1984
FX5338,862.4,14,2020,2020,1300,DPY,UO2,GOL,Golfech,Occitanie,39.0,VD3,1993
FQ6118,771.4,12,1986,1986,900,CPY,UO2,FES,Fessenheim,Grand Est,16.6,VD1,1977
FE6538,737.1,12,1983,1986,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,9.8,VD1,1980
FL4983,783.6,12,2022,2024,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,22.5,VD5,1984
FA9233,879.9,14,2022,2023,1300,DPY,UO2,NOG,Nogent,Île-de-France,39.5,VD4,1987
FR9221,768.7,12,1987,1991,900,CPY,UO2,FES,Fessenheim,Grand Est,17.1,VD2,1977
FE5235,753.5,12,2007,2008,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,19.8,VD3,1983
FT2116,753.3,12,2004,2008,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,12.7,VD3,1981
FC5913,761.1,12,1983,1984,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.7,VD1,1980
FS5067,776.4,12,2001,2002,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,22.7,VD3,1980
FD4811,905.5,14,1996,1999,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,46.5,VD2,1986
FA6598,857.9,14,1996,1997,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,32.4,VD2,1986
FK9372,759.5,12,1986,1989,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,20.8,VD1,1983
FF6903,811.9,14,2001,2003,1300,DPY,UO2,FLA,Flamanville,Normandy,29.3,VD2,1986
FI3040,706.7,12,2016,2019,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,9.2,VD4,1980
FG5737,874.9,14,2003,2003,1300,DPY,UO2,FLA,Flamanville,Normandy,34.4,VD2,1986
FM2035,782.3,12,2006,2011,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.9,VD4,1981
FW5238,848.5,14,2013,2017,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,29.8,VD2,1998
FR9864,929.1,14,1981,1984,1300,DPY,UO2,PAL,Paluel,Normandy,41.8,VD1,1984
FD5448,765.3,12,1982,1985,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,16.4,VD1,1980
FQ2713,778.9,12,1989,1991,900,CPY,UO2,FES,Fessenheim,Grand Est,20.8,VD2,1977
FM7169,869.3,14,1996,2000,1300,DPY,UO2,PAL,Paluel,Normandy,33.3,VD2,1984
FW7485,914.1,14,2019,2021,1300,DPY,UO2,GOL,Golfech,Occitanie,40.0,VD3,1993
FS6117,866.0,14,1990,1992,1300,DPY,UO2,NOG,Nogent,Île-de-France,31.3,VD1,1987
FK1807,862.5,14,2025,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,32.3,VD1,2025
FX3958,863.4,14,1982,1987,1300,DPY,UO2,PAL,Paluel,Normandy,33.4,VD1,1984
FL5036,733.5,12,2020,2025,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,17.0,VD5,1981
FD2153,763.7,12,2010,2013,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,20.7,VD4,1983
FH9811,891.5,14,2022,2025,1300,DPY,UO2,PEN,Penly,Normandy,39.2,VD4,1990
FK5072,753.9,12,2006,2006,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,16.1,VD3,1980
FK7101,820.7,14,2025,2025,1300,DPY,UO2,NOG,Nogent,Île-de-France,26.7,VD4,1987
FA1805,918.6,14,1990,1994,1300,DPY,UO2,GOL,Golfech,Occitanie,35.3,VD1,1993
FZ3226,893.8,14,2005,2009,1300,DPY,UO2,PEN,Penly,Normandy,34.5,VD2,1990
FF1769,943.0,14,1999,2002,1300,DPY,UO2,PAL,Paluel,Normandy,43.5,VD2,1984
FZ8125,853.3,14,2017,2020,1300,DPY,UO2,GOL,Golfech,Occitanie,31.2,VD3,1993
FK8140,891.5,14,2008,2009,1300,DPY,UO2,GOL,Golfech,Occitanie,38.0,VD2,1993
FK7940,751.4,12,2003,2006,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,16.2,VD3,1983
FS8382,889.3,14,2003,2005,1300,DPY,UO2,FLA,Flamanville,Normandy,43.4,VD2,1986
FZ9297,745.2,12,2015,2018,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,13.8,VD4,1980
FZ7054,698.7,12,1997,2000,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,8.5,VD2,1984
FU4019,753.3,12,2002,2007,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,17.0,VD3,1981
FD7496,700.9,12,2013,2017,900,CPY,MOX,FES,Fessenheim,Grand Est,9.4,VD5,1977
FH1879,901.5,14,1979,1984,1300,DPY,UO2,PAL,Paluel,Normandy,39.9,VD1,1984
FF4059,859.8,14,1996,1997,1300,DPY,UO2,PEN,Penly,Normandy,29.0,VD1,1990
FF8404,745.6,12,2006,2011,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,12.2,VD3,1984
FJ7573,876.3,14,1996,1998,1300,DPY,UO2,PEN,Penly,Normandy,35.7,VD1,1990
FM1454,869.5,14,1990,1990,1300,DPY,UO2,PAL,Paluel,Normandy,32.3,VD1,1984
FW2637,755.4,12,1987,1989,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,16.0,VD1,1984
FR9471,739.3,12,2020,2020,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.3,VD5,1980
FD8775,770.7,12,2017,2020,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,21.7,VD4,1983
FR3094,828.9,14,1998,1998,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,29.2,VD2,1986
FO1223,773.2,12,2000,2001,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,17.0,VD2,1984
FZ5310,888.3,14,1991,1996,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.7,VD2,1986
FC3412,757.1,12,1987,1988,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,14.2,VD1,1981
FH8843,723.7,12,2001,2004,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,11.0,VD3,1983
FY9721,849.2,14,2022,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,29.5,VD1,2025
FU3765,934.9,14,2008,2010,1300,DPY,UO2,NOG,Nogent,Île-de-France,43.0,VD3,1987
FJ3095,891.5,14,1989,1994,1300,DPY,UO2,NOG,Nogent,Île-de-France,38.2,VD1,1987
FQ6313,815.5,14,2001,2003,1300,DPY,UO2,NOG,Nogent,Île-de-France,24.4,VD2,1987
FB1515,727.2,12,2022,2024,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,14.1,VD5,1981
FJ8654,775.6,12,1997,1998,900,CPY,UO2,FES,Fessenheim,Grand Est,19.4,VD3,1977
FD3292,739.7,12,1991,1992,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,14.1,VD2,1980
FJ9802,885.1,14,2020,2025,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.0,VD4,1986
FV2390,792.7,14,2011,2014,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,27.2,VD3,1986
FY4379,781.8,12,1991,1996,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,18.9,VD2,1981
FP3780,967.9,14,1990,1991,1300,DPY,UO2,PEN,Penly,Normandy,48.9,VD1,1990
FV3780,753.6,12,1981,1984,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,14.6,VD1,1980
FU9894,842.2,14,1989,1989,1300,DPY,UO2,FLA,Flamanville,Normandy,29.2,VD1,1986
FH1683,849.9,14,1998,2000,1300,DPY,UO2,PAL,Paluel,Normandy,31.8,VD2,1984
FB7334,863.6,14,2023,2024,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,35.1,VD4,1986
FI4759,882.6,14,2006,2007,1300,DPY,UO2,FLA,Flamanville,Normandy,39.9,VD3,1986
FB2701,766.0,12,2004,2009,900,CPY,UO2,FES,Fessenheim,Grand Est,19.4,VD4,1977
FO8768,711.2,12,2008,2012,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,13.1,VD4,1980
FL3822,864.7,14,2004,2006,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,30.3,VD1,1998
FI5290,802.8,12,2000,2004,900,CPY,UO2,FES,Fessenheim,Grand Est,21.7,VD3,1977
FW2080,733.5,12,2007,2010,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,16.6,VD4,1980
FA6251,882.8,14,1996,2001,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,33.2,VD2,1986
FE9792,868.5,14,2009,2013,1300,DPY,UO2,PAL,Paluel,Normandy,34.2,VD3,1984
FR7324,833.3,14,2019,2023,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.6,VD4,1987
FY1998,887.6,14,2010,2012,1300,DPY,UO2,GOL,Golfech,Occitanie,37.3,VD2,1993
FP2714,767.9,12,1992,1997,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,21.2,VD2,1980
FM4810,721.9,12,1986,1986,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,15.6,VD1,1984
FW5139,706.6,12,1989,1991,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,11.8,VD2,1980
FR4709,761.3,12,2020,2021,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,18.5,VD4,1984
FH2690,862.3,14,1996,1996,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.9,VD1,1987
FF4442,853.9,14,1997,2001,1300,DPY,UO2,PEN,Penly,Normandy,32.4,VD2,1990
FW4474,794.5,12,1989,1990,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,22.2,VD2,1980
FD1244,924.9,14,2002,2003,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,43.4,VD1,1998
FA2032,727.9,12,2014,2017,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,14.7,VD4,1984
FD1742,785.1,14,1990,1994,1300,DPY,UO2,GOL,Golfech,Occitanie,23.4,VD1,1993
FW7328,759.8,12,1987,1987,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,17.7,VD1,1980
FJ4102,936.4,14,2007,2010,1300,DPY,UO2,NOG,Nogent,Île-de-France,45.7,VD3,1987
FJ2011,736.9,12,1994,1996,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,14.6,VD2,1981
FU2393,823.3,14,2022,2022,1300,DPY,UO2,PEN,Penly,Normandy,27.6,VD4,1990
FI7899,751.3,12,2015,2016,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.1,VD4,1981
FN6183,855.1,14,2025,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,29.9,VD1,2025
FX1276,734.9,12,2011,2012,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,9.7,VD3,1983
FI6397,752.0,12,2017,2020,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,14.4,VD4,1983
FK1320,791.8,12,2021,2024,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,20.0,VD5,1980
FN5401,876.6,14,1998,1998,1300,DPY,UO2,GOL,Golfech,Occitanie,29.4,VD1,1993
FL5900,768.0,12,1983,1988,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.7,VD1,1983
FJ1025,854.5,14,2020,2023,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,32.4,VD3,1998
FD7534,829.2,14,2022,2024,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.9,VD4,1987
FB9565,754.2,12,2018,2020,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,19.5,VD4,1981
FN7876,727.7,12,2014,2016,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,15.3,VD4,1981
FM9753,901.5,14,2019,2023,1300,DPY,UO2,NOG,Nogent,Île-de-France,42.1,VD4,1987
FF7363,861.7,14,2019,2022,1300,DPY,UO2,PAL,Paluel,Normandy,30.3,VD4,1984
FQ4835,723.6,12,2011,2015,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,13.3,VD4,1981
FP9669,885.6,14,2014,2018,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.2,VD4,1987
FA7078,916.9,14,2019,2023,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,41.9,VD3,1998
FL8430,857.8,14,1993,1997,1300,DPY,UO2,GOL,Golfech,Occitanie,34.6,VD1,1993
FA4878,761.1,12,1988,1988,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,12.2,VD1,1980
FN6873,908.9,14,2007,2012,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.4,VD2,1998
FM1240,859.3,14,2006,2006,1300,DPY,UO2,NOG,Nogent,Île-de-France,29.9,VD2,1987
FY7038,866.4,14,1995,1995,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.2,VD1,1987
FL6498,782.1,12,2013,2013,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,18.5,VD4,1981
FO5764,717.0,12,2020,2025,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,14.6,VD5,1980
FP5862,914.2,14,2006,2010,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,39.8,VD3,1986
FD9877,801.4,12,2023,2025,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,24.9,VD5,1984
FE8139,917.1,14,2005,2006,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,41.4,VD1,1998
FT8823,761.5,12,2002,2005,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,17.6,VD3,1984
FX7003,750.8,12,2000,2000,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,20.6,VD2,1983
FV5811,811.8,12,2003,2003,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,22.2,VD3,1980
FY9286,864.7,14,2025,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,33.8,VD1,2025
FE7015,707.6,12,2006,2011,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,12.0,VD4,1980
FX1815,895.3,14,1983,1988,1300,DPY,UO2,PAL,Paluel,Normandy,40.9,VD1,1984
FW6606,855.5,14,2017,2019,1300,DPY,UO2,GOL,Golfech,Occitanie,36.1,VD3,1993
FF4461,795.0,12,1989,1991,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,18.0,VD1,1983
FF9242,767.9,12,1986,1990,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.5,VD2,1980
FX5587,855.0,14,1984,1984,1300,DPY,UO2,PAL,Paluel,Normandy,26.8,VD1,1984
FQ9465,890.2,14,2002,2003,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,37.0,VD1,1998
FW8415,840.7,14,2001,2001,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.0,VD2,1986
FC7381,770.0,12,2018,2018,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,16.6,VD4,1984
FB6757,773.7,12,2015,2015,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,20.4,VD4,1980
FA3916,910.3,14,2022,2025,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,37.8,VD3,1998
FV2411,732.4,12,1998,2001,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,16.1,VD3,1981
FX6942,883.2,14,2002,2005,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.8,VD1,1998
FG1718,787.8,12,1982,1985,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.4,VD1,1983
FS6143,895.4,14,2019,2019,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,40.0,VD3,1998
FI2419,748.2,12,2011,2015,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,13.3,VD4,1983
FW5801,861.1,14,1995,2000,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,29.3,VD2,1986
FN4495,805.5,12,2009,2010,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,22.8,VD3,1984
FI8736,862.7,14,1988,1991,1300,DPY,UO2,PAL,Paluel,Normandy,32.2,VD1,1984
FT9432,792.1,12,1986,1989,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,17.1,VD1,1980
FZ9821,797.5,12,1984,1985,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,20.4,VD1,1980
FB5224,751.0,12,2001,2002,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,13.0,VD3,1981
FH4001,848.1,14,2022,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,30.5,VD1,2025
FZ6897,746.6,12,2001,2005,900,CPY,MOX,FES,Fessenheim,Grand Est,16.5,VD3,1977
FK3480,739.7,12,2004,2007,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,13.2,VD3,1981
FR8133,807.7,12,1977,1982,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,19.4,VD1,1980
FG9977,855.0,14,2002,2007,1300,DPY,UO2,GOL,Golfech,Occitanie,32.4,VD2,1993
FR9247,770.5,12,1985,1989,900,CPY,UO2,FES,Fessenheim,Grand Est,16.5,VD2,1977
FK4733,772.7,12,1998,2001,900,CPY,MOX,FES,Fessenheim,Grand Est,18.0,VD3,1977
FK6472,739.9,12,1984,1987,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,16.7,VD1,1984
FI1821,752.8,12,2002,2005,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,14.0,VD3,1980
FL7505,896.8,14,1993,1994,1300,DPY,UO2,PAL,Paluel,Normandy,36.1,VD2,1984
FX1159,921.2,14,2022,2022,1300,DPY,UO2,PAL,Paluel,Normandy,46.3,VD4,1984
FY6317,883.4,14,1993,1993,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.6,VD1,1987
FV2666,752.1,12,1994,1994,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,14.5,VD2,1980
FO9315,883.4,14,2010,2010,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,39.7,VD2,1998
FE6382,934.8,14,1997,2002,1300,DPY,UO2,PAL,Paluel,Normandy,46.3,VD2,1984
FB3902,755.7,12,1985,1990,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,13.8,VD2,1980
FW7077,750.6,12,1995,1997,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,16.9,VD2,1983
FV3902,901.3,14,1986,1986,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,36.7,VD1,1986
FF8171,919.4,14,2006,2010,1300,DPY,UO2,PEN,Penly,Normandy,41.0,VD3,1990
FA3587,927.0,14,2007,2012,1300,DPY,UO2,FLA,Flamanville,Normandy,40.9,VD3,1986
FK2818,753.7,12,1999,2004,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.8,VD3,1983
FZ5253,787.1,12,2012,2012,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,18.3,VD3,1984
FB9066,725.3,12,1983,1986,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,12.0,VD1,1980
FE8597,912.3,14,2020,2024,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,43.5,VD4,1986
FW6999,766.9,12,2023,2024,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,22.5,VD5,1983
FB1159,894.4,14,2013,2015,1300,DPY,UO2,PEN,Penly,Normandy,38.3,VD3,1990
FJ1199,917.6,14,1998,2003,1300,DPY,UO2,PEN,Penly,Normandy,39.2,VD2,1990
FA5545,807.5,14,2005,2006,1300,DPY,UO2,PAL,Paluel,Normandy,26.6,VD3,1984
FN1747,721.1,12,2015,2015,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,11.7,VD4,1983
FU2536,915.3,14,2000,2005,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.9,VD1,1998
FR6884,858.0,14,2007,2008,1300,DPY,UO2,FLA,Flamanville,Normandy,32.3,VD3,1986
FE1748,872.1,14,2022,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,33.6,VD1,2025
